term_str,n,num,stop,pos_max,p,s,i,h,wlen,df,idf,tfidf_n_sum,tfidf_jp_sum,tfidf_cp_sum,tfidf_l2_sum,tfidf_logn_sum,tfidf_sub_sum,tfidf_max_sum,tfidf_bool_sum
joystick,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,1.3947670513230934e-07,1.3947670513230934e-07,4.226431031900395e-07,0.0,0.0,7.725358311203989e-08,4.094462505115071e-09
jr,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,8.158550535525017e-06,8.158550535525017e-06,1.0351832174947773e-05,0.0,0.0,5.68867293825055e-06,1.0100615435042085e-05
jsoc,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,5.462029890903713e-07,5.462029890903713e-07,1.5187268821534646e-06,0.0,0.0,5.959562125786256e-07,5.903962410465118e-07
jude,4,0,0,NNP,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,4,3,10.751265088762233,1.9766710165874603e-05,2.6624130347834388e-05,2.6624130347834388e-05,3.134783610120672e-05,2.1440986879803065e-05,2.246755498018131e-05,2.5770728740031887e-05,1.836086119258666e-05
judge,7,0,0,NN,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,5,7,9.528872667425786,3.503995807354975e-05,5.189937293012524e-05,5.189937293012524e-05,3.849616165404735e-05,4.4479471389155194e-05,3.982767885572898e-05,4.8461962776002154e-05,5.691268643459917e-05
judged,1,0,0,VBN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,4.07305655454389e-06,4.07305655454389e-06,4.861690450349939e-06,0.0,0.0,9.354706609567607e-07,5.521300798903002e-06
judgement,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,9,2,11.33622758948339,6.661916889097728e-06,1.5858299627970313e-05,1.5858299627970313e-05,2.0365222864660485e-05,8.45658950400489e-06,7.572174768748579e-06,1.366465588216129e-05,1.876379495592848e-05
judging,2,0,0,VBG,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,7,2,11.33622758948339,6.661916889097728e-06,1.962302696737327e-05,1.962302696737327e-05,2.3791159774586793e-05,8.45658950400489e-06,7.572174768748579e-06,2.094448574416717e-05,2.211365198015096e-05
judgment,5,0,0,NN,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,8,5,10.014299494596028,2.432117806764474e-05,9.941203067623547e-06,9.941203067623547e-06,1.795277115987149e-05,3.087312895008727e-05,2.764432729736492e-05,3.060209537231762e-05,1.4360477882881866e-05
judy,53,0,0,NNP,0.0002604755398724161,3839.1320754716985,11.906564477915563,0.0031013688104107886,4,32,7.336227589483389,0.000242651779368701,0.000114053506627413,0.000114053506627413,0.00017589762483318966,0.000244920279893766,0.00025390499828107906,0.000216863367269417,0.0001102960883328906
judys,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,7.71584994935059e-06,7.71584994935059e-06,1.0579400037961854e-05,0.0,0.0,5.68867293825055e-06,8.779023909460822e-06
juice,4,0,0,NN,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,5,3,10.751265088762233,1.9766710165874603e-05,1.785580158110737e-05,1.785580158110737e-05,2.5965480377744747e-05,2.1440986879803065e-05,2.246755498018131e-05,2.383546554985644e-05,1.7414513225695737e-05
juicing,1,0,0,VBG,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,1.014215134375389e-06,1.014215134375389e-06,2.1226923076432e-06,0.0,0.0,6.612474526513431e-07,1.3781113662057436e-06
julia,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,3.759813951612433e-05,3.759813951612433e-05,2.6905652437055985e-05,0.0,0.0,1.1630175784867796e-05,3.872133191091134e-05
juliet,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.9101479763774088e-06,1.9101479763774088e-06,3.308593320954507e-06,0.0,0.0,1.2325458032876237e-06,2.7501906579327987e-06
july,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,1.0962320914629712e-05,1.0962320914629712e-05,1.3331533837716094e-05,0.0,0.0,5.68867293825055e-06,1.1845116248809353e-05
jumbo,2,0,0,JJ,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,1,12.33622758948339,7.950959111015504e-06,5.106658883933178e-06,5.106658883933178e-06,9.91073600647112e-06,5.903962438569465e-06,9.037346603094196e-06,3.1423145754145854e-06,2.8741222384770914e-06
jumbopop,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,3.8952832467493855e-06,3.8952832467493855e-06,6.859924379990895e-06,0.0,0.0,3.7081719893781293e-06,4.556650984510503e-06
jump,28,0,0,NN,0.00013760971917788022,7266.928571428572,12.827130010421158,0.0017651377585922153,4,28,7.528872667425785,0.00012791952741354786,0.00020776880304064442,0.00020776880304064442,0.0001840599981353785,0.00016238013035752322,0.00014539794387052123,0.0001970595907675652,0.00023931007702305196
jumpandgrowl,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,12,1,12.33622758948339,0.0,4.879564837927999e-06,4.879564837927999e-06,8.44931141873293e-06,0.0,0.0,5.68867293825055e-06,5.278077127752761e-06
jumped,2,0,0,VBD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,6,2,11.33622758948339,6.661916889097728e-06,6.994924881011497e-05,6.994924881011497e-05,3.6881595735446584e-05,8.45658950400489e-06,7.572174768748579e-06,1.785055805281467e-05,7.299042443799668e-05
jumppoint,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,1.2912769874006896e-05,1.2912769874006896e-05,1.4923043416048957e-05,0.0,0.0,5.68867293825055e-06,1.3569793189692897e-05
jumps,5,0,0,NNS,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,5,5,10.014299494596028,2.432117806764474e-05,9.11533140467499e-06,9.11533140467499e-06,1.651713162659174e-05,3.087312895008727e-05,2.764432729736492e-05,3.138642499266901e-05,1.1853332273042881e-05
jumpy,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,2,11.33622758948339,6.661916889097728e-06,6.090785435747127e-06,6.090785435747127e-06,1.0347017713362875e-05,8.45658950400489e-06,7.572174768748579e-06,1.1389709050284451e-05,8.085325273661345e-06
junction,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,2.1376325179875733e-05,2.1376325179875733e-05,2.017180517239963e-05,0.0,0.0,1.1630175784867796e-05,2.1782540527233615e-05
june,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,4.1865226061294306e-07,4.1865226061294306e-07,1.0535088762995883e-06,0.0,0.0,2.422953288514105e-07,4.2303097882346494e-07
jungle,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,2.837108795591614e-06,2.837108795591614e-06,5.336518221780758e-06,0.0,0.0,1.727671040505714e-06,3.357890250250828e-06
junior,7,0,0,NNP,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,6,7,9.528872667425786,3.503995807354975e-05,1.6652460205933704e-05,1.6652460205933704e-05,2.9101433625985872e-05,4.4479471389155194e-05,3.982767885572898e-05,4.654095611622602e-05,2.2049266987857158e-05
junk,5,0,0,NN,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,4,5,10.014299494596028,2.432117806764474e-05,4.816436142071828e-05,4.816436142071828e-05,4.858780785016694e-05,3.087312895008727e-05,2.764432729736492e-05,4.841728075440189e-05,5.2331938831384566e-05
jury,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,1.0188867016945665e-05,1.0188867016945665e-05,1.1216247640038286e-05,0.0,0.0,3.7081719893781293e-06,1.294491024009741e-05
jusqua,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.2171772668677584e-06,1.2171772668677584e-06,3.1511854806085494e-06,0.0,0.0,1.067504057548253e-06,1.2640917051751946e-06
just,985,0,1,RB,0.004840913335364715,206.57258883248733,7.690505018135023,0.03722906829797909,4,703,2.8788467104108535,0.0018196943587622226,0.0015853146051712664,0.0015853146051712664,0.0017787383065571711,0.001969856133305642,0.0019398088390194627,0.0019817787916159924,0.001728414715504188
justhold,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,3.7846687441216933e-06,3.7846687441216933e-06,5.887723009264171e-06,0.0,0.0,2.1237712302802014e-06,5.163348980983776e-06
justi,1,0,0,VBP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,6.62922123783155e-06,6.62922123783155e-06,9.93523264959214e-06,0.0,0.0,5.68867293825055e-06,7.304941054004787e-06
justice,5,0,0,NN,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,7,5,10.014299494596028,2.432117806764474e-05,1.832634235570207e-05,1.832634235570207e-05,2.7091646238533835e-05,3.087312895008727e-05,2.764432729736492e-05,3.387204812793111e-05,2.456838800756929e-05
jyn,29,0,0,NNP,0.00014252435200566165,7016.344827586207,12.77650393735119,0.001820962944568763,3,20,8.014299494596028,0.0001418452120895985,0.0002979985787356221,0.0002979985787356221,0.0002289992844254962,0.00015161199466671491,0.00015291846309093847,0.00017555545817080824,0.0003134835455867568
jyns,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,6.789267327125049e-06,6.789267327125049e-06,8.995059207575096e-06,0.0,0.0,2.717921514941927e-06,7.980562362755467e-06
k,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,1,1,12.33622758948339,0.0,1.2364206104182063e-05,1.2364206104182063e-05,1.4619964246323297e-05,0.0,0.0,5.68867293825055e-06,1.294491024009741e-05
k2,4,0,0,NNP,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,2,3,10.751265088762233,1.9766710165874603e-05,0.00011809940243344422,0.00011809940243344422,6.251093225258609e-05,2.1440986879803065e-05,2.246755498018131e-05,2.5906720207449616e-05,9.204219169851521e-05
k2so,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,6.4762883080622e-06,6.4762883080622e-06,8.326710430411271e-06,0.0,0.0,2.717921514941927e-06,8.231507420291436e-06
ka,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,2,2,11.33622758948339,6.661916889097728e-06,1.581735291343288e-05,1.581735291343288e-05,1.847992065296811e-05,8.45658950400489e-06,7.572174768748579e-06,1.4028647375261584e-05,1.864150552088516e-05
kachicka,17,0,0,NNP,8.354875807228442e-05,11969.05882352941,13.547022091228422,0.001131836871299936,8,4,10.33622758948339,0.00010530162800364587,2.297625305250564e-05,2.297625305250564e-05,4.7766434631227726e-05,6.933408248330373e-05,8.241041174772338e-05,3.364239864583289e-05,8.769198575163706e-06
kaching,1,0,0,VBG,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,2.364271218673188e-07,2.364271218673188e-07,6.47801269617055e-07,0.0,0.0,3.130275055968428e-07,3.3486222847620754e-07
kachow,13,0,0,NN,6.389022676115868e-05,15651.846153846152,13.934045214337669,0.0008902493084442715,6,10,9.014299494596028,6.75778231110356e-05,0.0002535829280936479,0.0002535829280936479,0.00010794737819355792,7.534682670017916e-05,7.407058520092158e-05,7.867017149055108e-05,0.00026329568691074365
kaffe,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,2.150471151729243e-06,2.150471151729243e-06,4.483976395196999e-06,0.0,0.0,2.1237712302802014e-06,2.597386128516203e-06
kaffee,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,6.189945801260019e-06,6.189945801260019e-06,9.307368448767143e-06,0.0,0.0,5.68867293825055e-06,7.102254661379592e-06
kagi,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,7.317419421793614e-06,7.317419421793614e-06,9.93523264959214e-06,0.0,0.0,3.7081719893781293e-06,8.231507420291436e-06
kakamora,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,3.0027959492541655e-05,3.0027959492541655e-05,2.39929302624672e-05,0.0,0.0,1.1630175784867796e-05,3.0816562598528404e-05
kakapow,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,1.6759476844740313e-06,1.6759476844740313e-06,3.4460263552343373e-06,0.0,0.0,1.2325458032876237e-06,2.152539297551024e-06
kakawhat,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,3.0027959492541655e-05,3.0027959492541655e-05,2.39929302624672e-05,0.0,0.0,1.1630175784867796e-05,3.0816562598528404e-05
kann,2,0,0,VBD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,4,2,11.33622758948339,6.661916889097728e-06,2.0506395303780483e-05,2.0506395303780483e-05,2.2580421548494493e-05,8.45658950400489e-06,7.572174768748579e-06,1.9488519771765996e-05,2.169242968419182e-05
kansas,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,8.443669378605896e-07,8.443669378605896e-07,1.925848104486424e-06,0.0,0.0,6.612474526513431e-07,1.125477864212008e-06
kappa,21,0,0,NNP,0.00010320728938341017,9689.238095238095,13.242167509700002,0.0013666882142372,5,13,8.635787871342297,0.00010893394033868362,4.3088524998813484e-05,4.3088524998813484e-05,7.826358445023062e-05,0.00010936061380575133,0.00011224035152659261,9.697760704028134e-05,3.460435649529457e-05
karabast,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,3.759813951612433e-05,3.759813951612433e-05,2.184284807571475e-05,0.0,0.0,5.68867293825055e-06,5.189594743154955e-05
karen,2,0,0,NNP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,1,12.33622758948339,7.950959111015504e-06,6.789267327125049e-06,6.789267327125049e-06,1.2798425489515014e-05,5.903962438569465e-06,9.037346603094196e-06,5.68867293825055e-06,3.7799603126969047e-06
kashyyyk,2,0,0,NNP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,8,2,11.33622758948339,6.661916889097728e-06,4.686911874701971e-06,4.686911874701971e-06,7.881770169280164e-06,8.45658950400489e-06,7.572174768748579e-06,8.963099096282492e-06,7.102418300120689e-06
kate,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,1.4975700395017272e-06,1.4975700395017272e-06,3.031926146837534e-06,0.0,0.0,1.2325458032876237e-06,2.180417164990208e-06
kay,11,0,0,NNP,5.40609611055958e-05,18497.636363636364,14.175053313841465,0.0007663170058693303,3,8,9.33622758948339,5.8240394448511754e-05,0.00047921550789562693,0.00047921550789562693,0.0002170602617178497,6.441922297521496e-05,6.619813076423925e-05,9.824497170807387e-05,0.000447997176924379
kaytu,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,1.5684460500490257e-05,1.5684460500490257e-05,1.721851365395834e-05,0.0,0.0,1.1630175784867796e-05,1.5839104954013357e-05
keen,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,1.3579159989731953e-06,1.3579159989731953e-06,2.667861892953223e-06,0.0,0.0,9.354706609567607e-07,2.0719469171359008e-06
keep,198,0,0,VB,0.0009730972999007244,1027.6464646464647,10.005128312399153,0.009735963345955907,4,166,4.961188158136464,0.000625171960553904,0.0007441035558064144,0.0007441035558064144,0.0007211393078626981,0.0007219856336065846,0.0006777054509312071,0.0007903362472700634,0.0008149062490747757
keeping,13,0,0,VBG,6.389022676115868e-05,15651.846153846152,13.934045214337669,0.0008902493084442715,7,13,8.635787871342297,6.440635959594111e-05,6.667888877884432e-05,6.667888877884432e-05,7.805146137297204e-05,8.175697079642901e-05,7.320658891398827e-05,9.481275382035687e-05,7.737977414171463e-05
keeps,11,0,0,VBZ,5.40609611055958e-05,18497.636363636364,14.175053313841465,0.0007663170058693303,5,9,9.166302588041077,5.703567169070956e-05,5.183535597835584e-05,5.183535597835584e-05,5.3927474005279296e-05,6.617559571253638e-05,6.482879947088496e-05,6.204167608198643e-05,6.574709955505869e-05
keller,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.1823446159517203e-06,1.1823446159517203e-06,2.4677744258653655e-06,0.0,0.0,5.393704711822733e-07,1.5396392193323386e-06
kelvin,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.973762934558775e-06,1.973762934558775e-06,3.7480681341100135e-06,0.0,0.0,8.274433364728057e-07,2.2672986741939146e-06
kennen,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,6.189945801260019e-06,6.189945801260019e-06,9.307368448767143e-06,0.0,0.0,5.68867293825055e-06,7.102254661379592e-06
kenobi,24,0,0,NNP,0.00011795118786675447,8478.083333333334,13.049522431757605,0.001539206671919668,6,23,7.812665633426376,0.00011289931129553521,0.0003744333922899165,0.0003744333922899165,0.0002743262921718495,0.0001406606826062548,0.00012832542504398117,0.00021121834074368926,0.00040376794887752074
kept,15,0,0,VBN,7.371949241672155e-05,13564.933333333332,13.727594336870244,0.0010119912866167356,4,15,8.42933699387487,7.354232554807058e-05,8.473001284394558e-05,8.473001284394558e-05,9.544815691807535e-05,9.33541004313182e-05,8.359085698915337e-05,0.00011650348946956006,0.00010088664169569126
keraunophobia,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,13,1,12.33622758948339,0.0,2.189232954205346e-06,2.189232954205346e-06,4.3531190948993795e-06,0.0,0.0,2.1237712302802014e-06,2.6721092225715774e-06
ketchup,5,0,0,NN,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,7,3,10.751265088762233,2.669612748509713e-05,4.305011557716476e-05,4.305011557716476e-05,5.235051825604688e-05,2.509172007099018e-05,2.7074851483962998e-05,3.842839609199021e-05,3.6799939242019675e-05
kevin,2,0,0,NNP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,2,11.33622758948339,6.661916889097728e-06,3.0504890928687527e-06,3.0504890928687527e-06,6.446733829209366e-06,8.45658950400489e-06,7.572174768748579e-06,9.954742587100602e-06,4.390082898528556e-06
key,17,0,0,NN,8.354875807228442e-05,11969.05882352941,13.547022091228422,0.001131836871299936,3,13,8.635787871342297,8.667014996731237e-05,5.932228002935499e-05,5.932228002935499e-05,7.441226778464604e-05,9.295532354842237e-05,8.789616618408198e-05,9.340736915883308e-05,6.18328159742529e-05
keys,8,0,0,NNS,3.931706262225149e-05,25434.25,14.634484932478761,0.0005753849605346634,4,5,10.014299494596028,4.368446037484088e-05,7.045873146534264e-05,7.045873146534264e-05,5.095658034384243e-05,4.170395534687008e-05,4.2316996857548574e-05,4.127436371036037e-05,7.331008291883349e-05
keyword,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,2.498117281015319e-05,2.498117281015319e-05,2.184284807571475e-05,0.0,0.0,1.1630175784867796e-05,2.5546716390273105e-05
kflex,3,0,0,NNP,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,5,1,12.33622758948339,1.590191822203101e-05,2.3040101009234566e-05,2.3040101009234566e-05,2.3591651840410883e-05,1.009289045244938e-05,1.4323855471924016e-05,6.876973507574001e-06,1.1845116248809353e-05
kgb,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,6.148818077906039e-07,6.148818077906039e-07,1.2306803267490335e-06,0.0,0.0,3.7259144390880724e-07,8.189764899982787e-07
khalid,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,6.148818077906039e-07,6.148818077906039e-07,1.2306803267490335e-06,0.0,0.0,3.7259144390880724e-07,8.189764899982787e-07
khan,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,5.154510843627128e-06,5.154510843627128e-06,7.63455967542042e-06,0.0,0.0,2.717921514941927e-06,6.2239469600037014e-06
khandil,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,6.148818077906039e-07,6.148818077906039e-07,1.2306803267490335e-06,0.0,0.0,3.7259144390880724e-07,8.189764899982787e-07
khaney,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,2.498117281015319e-05,2.498117281015319e-05,2.017180517239963e-05,0.0,0.0,5.68867293825055e-06,2.7942101030389154e-05
ki,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,1.4887599445376295e-05,1.4887599445376295e-05,1.5244872974283729e-05,0.0,0.0,5.68867293825055e-06,1.6763639376514287e-05
kick,15,0,0,VB,7.371949241672155e-05,13564.933333333332,13.727594336870244,0.0010119912866167356,4,14,8.528872667425786,7.450461819152674e-05,6.607367977451591e-05,6.607367977451591e-05,7.331244557529447e-05,9.167953713758464e-05,8.468463347964904e-05,9.955201583868789e-05,9.7043790264655e-05
kicked,6,0,0,VBD,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,6,6,9.751265088762233,2.9758418138566335e-05,1.6576303995841228e-05,1.6576303995841228e-05,2.5410790228680996e-05,3.777512248737648e-05,3.382449026878221e-05,3.899184592498572e-05,2.1847825324796416e-05
kickin,1,0,0,FW,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,2.9685925997354734e-06,2.9685925997354734e-06,5.446996541730523e-06,0.0,0.0,3.7081719893781293e-06,3.847349650398387e-06
kicking,2,0,0,VBG,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,7,2,11.33622758948339,6.661916889097728e-06,1.6351292388087286e-05,1.6351292388087286e-05,1.7163950885664375e-05,8.45658950400489e-06,7.572174768748579e-06,1.2624680187589022e-05,1.9334063035671326e-05
kickoff,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,9.840812762987841e-06,9.840812762987841e-06,1.2321861513408951e-05,0.0,0.0,5.68867293825055e-06,1.0908254700675076e-05
kicks,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,4.631226510199758e-06,4.631226510199758e-06,6.967958123266126e-06,0.0,0.0,2.1237712302802014e-06,5.7847931093157726e-06
kid,126,0,0,NN,0.000619243736300461,1614.8730158730157,10.657205008978845,0.006599407448280048,3,102,5.663802247511893,0.00045200449560802726,0.0008224291063737444,0.0008224291063737444,0.0006312526015509413,0.0005216707280919313,0.0005010049607944787,0.0005775604164115539,0.0008792832652918429
kidding,28,0,0,VBG,0.00013760971917788022,7266.928571428572,12.827130010421158,0.0017651377585922153,7,27,7.58134008731992,0.0001288663854868086,0.00020211393888144657,0.00020211393888144657,0.00018329200445521744,0.00016100772165681453,0.00014647417687241654,0.0001977774126973123,0.0002265711875617405
kiddo,5,0,0,NN,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,5,5,10.014299494596028,2.432117806764474e-05,6.96857699199959e-05,6.96857699199959e-05,5.43925796881703e-05,3.087312895008727e-05,2.764432729736492e-05,4.158442602577696e-05,9.335973686363354e-05
kidnap,4,0,0,VBD,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,6,4,10.33622758948339,1.869670844537541e-05,3.720999062346416e-05,3.720999062346416e-05,4.0454065581945564e-05,2.3733467563570175e-05,2.125135247190011e-05,3.715336928170906e-05,4.090999562250145e-05
kidnapped,1,0,0,VBN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,4.266749860051336e-06,4.266749860051336e-06,6.790393197179426e-06,0.0,0.0,2.1237712302802014e-06,5.163348980983776e-06
kidnapper,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,3.352087028488398e-06,3.352087028488398e-06,5.6042283324725854e-06,0.0,0.0,2.1237712302802014e-06,4.380940635805132e-06
kidnapping,3,0,0,VBG,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,10,3,10.751265088762233,1.283729284665208e-05,2.4212594311106182e-05,2.4212594311106182e-05,3.0175323929091888e-05,1.6295567440130293e-05,1.4591329584362441e-05,2.496524081763454e-05,2.8176857534903993e-05
kidney,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.2339741180509776e-07,1.2339741180509776e-07,3.2684522496498523e-07,0.0,0.0,5.988076777105295e-08,2.076795103235437e-07
kids,62,0,0,NNS,0.00030470723532244906,3281.8387096774195,11.680288622091886,0.003559068453805877,4,51,6.663802247511893,0.0002583366370111394,0.00030441089836778123,0.00030441089836778123,0.0003113029967094214,0.00029656394381549035,0.00028056089764312163,0.00033224583676786073,0.0003337918850151773
kidsll,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,4.986220308245945e-07,4.986220308245945e-07,1.2272313987135304e-06,0.0,0.0,5.959562125786256e-07,6.681401047888233e-07
kiev,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,5.119040470576589e-07,5.119040470576589e-07,1.209704135654966e-06,0.0,0.0,4.46170426529461e-07,6.153811897828289e-07
kijimi,7,0,0,NNP,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,6,4,10.33622758948339,3.8682459112668584e-05,0.00010408261767419552,0.00010408261767419552,6.84046039901426e-05,3.713684481141004e-05,4.0825140298022064e-05,4.0363025273461526e-05,0.00010511636927827717
kill,129,0,0,VB,0.0006339876347838053,1577.3178294573643,10.623257677055507,0.006735014008375323,4,101,5.678016106731594,0.0004641376020297336,0.0004639720333773389,0.0004639720333773389,0.0004938447048873756,0.0005312407760090589,0.0005189234998161509,0.0005402203787194214,0.0004790851292374048
